episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton
46,goal_005,6,exito,5547,1046.03,02,sthwp,42,1
47,goal_005,7,exito,5547,1034.32,02,sthwp,42,1
48,goal_005,8,exito,5547,1046.03,02,sthwp,42,1
49,goal_005,9,exito,5547,1046.04,02,sthwp,42,1
50,goal_005,10,exito,5547,1032.54,02,sthwp,42,1
51,goal_006,1,exito,5536,1043.97,02,sthwp,42,1
52,goal_006,2,exito,5536,1043.97,02,sthwp,42,1
53,goal_006,3,exito,5537,1029.77,02,sthwp,42,1
54,goal_006,4,exito,5537,1044.15,02,sthwp,42,1
55,goal_006,5,exito,5537,1044.15,02,sthwp,42,1
56,goal_006,6,exito,5537,1030.73,02,sthwp,42,1
57,goal_006,7,exito,5537,1044.15,02,sthwp,42,1
58,goal_006,8,exito,5536,1043.97,02,sthwp,42,1
59,goal_006,9,exito,5537,1031.91,02,sthwp,42,1
60,goal_006,10,exito,5537,1044.13,02,sthwp,42,1
61,goal_007,1,exito,5526,1042.26,02,sthwp,42,1
62,goal_007,2,exito,5526,1032.33,02,sthwp,42,1
63,goal_007,3,exito,5526,1042.27,02,sthwp,42,1
64,goal_007,4,exito,5526,1042.32,02,sthwp,42,1
65,goal_007,5,exito,5526,1036.41,02,sthwp,42,1
66,goal_007,6,exito,5526,1042.32,02,sthwp,42,1
67,goal_007,7,exito,5526,1042.35,02,sthwp,42,1
68,goal_007,8,exito,5526,1039.16,02,sthwp,42,1
69,goal_007,9,exito,5526,1042.36,02,sthwp,42,1
70,goal_007,10,exito,5526,1042.35,02,sthwp,42,1
71,goal_008,1,exito,5524,1040.44,02,sthwp,42,1
72,goal_008,2,exito,5524,1041.92,02,sthwp,42,1
73,goal_008,3,exito,5524,1041.92,02,sthwp,42,1
74,goal_008,4,exito,5524,1041.45,02,sthwp,42,1
75,goal_008,5,exito,5524,1041.94,02,sthwp,42,1
76,goal_008,6,exito,5524,1041.93,02,sthwp,42,1
77,goal_008,7,exito,5524,1041.93,02,sthwp,42,1
78,goal_008,8,exito,5524,1041.93,02,sthwp,42,1
79,goal_008,9,exito,5524,1042.03,02,sthwp,42,1
80,goal_008,10,exito,5524,1041.93,02,sthwp,42,1
81,goal_009,1,exito,5524,1041.97,02,sthwp,42,1
82,goal_009,2,exito,5524,1041.97,02,sthwp,42,1
83,goal_009,3,exito,5523,1041.83,02,sthwp,42,1
84,goal_009,4,exito,5524,1041.97,02,sthwp,42,1
85,goal_009,5,exito,5524,1041.98,02,sthwp,42,1
86,goal_009,6,exito,5524,1041.99,02,sthwp,42,1
87,goal_009,7,exito,5523,1041.84,02,sthwp,42,1
88,goal_009,8,exito,5524,1041.98,02,sthwp,42,1
89,goal_009,9,exito,5524,1041.98,02,sthwp,42,1
90,goal_009,10,exito,5524,1041.98,02,sthwp,42,1
91,goal_010,1,exito,5523,1041.84,02,sthwp,42,1
92,goal_010,2,exito,5524,1041.05,02,sthwp,42,1
93,goal_010,3,exito,5524,1041.95,02,sthwp,42,1
94,goal_010,4,exito,5524,1041.94,02,sthwp,42,1
95,goal_010,5,exito,5523,1039.55,02,sthwp,42,1
96,goal_010,6,exito,5523,1041.77,02,sthwp,42,1
97,goal_010,7,exito,5524,1041.94,02,sthwp,42,1
98,goal_010,8,exito,5524,1036.78,02,sthwp,42,1
99,goal_010,9,exito,5523,1041.85,02,sthwp,42,1
100,goal_010,10,exito,5523,1041.85,02,sthwp,42,1
101,goal_011,1,exito,5524,1031.48,02,sthwp,42,1
102,goal_011,2,exito,5524,1041.93,02,sthwp,42,1
103,goal_011,3,exito,5523,1041.83,02,sthwp,42,1
104,goal_011,4,exito,5523,1022.96,02,sthwp,42,1
105,goal_011,5,exito,5524,1041.93,02,sthwp,42,1
106,goal_011,6,exito,5523,1041.77,02,sthwp,42,1
107,goal_011,7,exito,5523,1016.13,02,sthwp,42,1
108,goal_011,8,exito,5524,1041.94,02,sthwp,42,1
109,goal_011,9,exito,5524,1041.59,02,sthwp,42,1
110,goal_011,10,exito,5524,1020.97,02,sthwp,42,1
111,goal_012,1,exito,5523,1041.84,02,sthwp,42,1
112,goal_012,2,exito,5523,1040.29,02,sthwp,42,1
113,goal_012,3,exito,5524,1030.4,02,sthwp,42,1
114,goal_012,4,exito,5523,1041.84,02,sthwp,42,1
115,goal_012,5,exito,5523,1038.14,02,sthwp,42,1
116,goal_012,6,exito,5524,1036.65,02,sthwp,42,1
117,goal_012,7,exito,5524,1041.95,02,sthwp,42,1
118,goal_012,8,exito,5523,1034.35,02,sthwp,42,1
119,goal_012,9,exito,5523,1039.68,02,sthwp,42,1
120,goal_012,10,exito,5524,1041.93,02,sthwp,42,1
121,goal_013,1,exito,5527,1029.02,02,sthwp,42,1
122,goal_013,2,exito,5527,1041.17,02,sthwp,42,1
123,goal_013,3,exito,5527,1041.98,02,sthwp,42,1
124,goal_013,4,exito,5527,1026.22,02,sthwp,42,1
125,goal_013,5,exito,5527,1041.97,02,sthwp,42,1
126,goal_013,6,exito,5527,1041.98,02,sthwp,42,1
127,goal_013,7,exito,5527,1027.69,02,sthwp,42,1
128,goal_013,8,exito,5527,1041.98,02,sthwp,42,1
129,goal_013,9,exito,5527,1041.98,02,sthwp,42,1
130,goal_013,10,exito,5527,1031.74,02,sthwp,42,1
131,goal_014,1,exito,5525,1042.12,02,sthwp,42,1
132,goal_014,2,exito,5525,1042.16,02,sthwp,42,1
133,goal_014,3,exito,5525,1036.09,02,sthwp,42,1
134,goal_014,4,exito,5525,1042.11,02,sthwp,42,1
135,goal_014,5,exito,5525,1042.11,02,sthwp,42,1
136,goal_014,6,exito,5525,1038.96,02,sthwp,42,1
137,goal_014,7,exito,5525,1042.12,02,sthwp,42,1
138,goal_014,8,exito,5525,1042.15,02,sthwp,42,1
139,goal_014,9,exito,5525,1040.69,02,sthwp,42,1
140,goal_014,10,exito,5525,1042.11,02,sthwp,42,1
141,goal_015,1,exito,5530,1043.17,02,sthwp,42,1
142,goal_015,2,exito,5530,1042.66,02,sthwp,42,1
143,goal_015,3,exito,5530,1043.21,02,sthwp,42,1
144,goal_015,4,exito,5530,1043.22,02,sthwp,42,1
145,goal_015,5,exito,5530,1043.21,02,sthwp,42,1
146,goal_015,6,exito,5530,1043.18,02,sthwp,42,1
147,goal_015,7,exito,5530,1043.18,02,sthwp,42,1
148,goal_015,8,exito,5530,1043.2,02,sthwp,42,1
149,goal_015,9,exito,5530,1043.22,02,sthwp,42,1
150,goal_015,10,exito,5530,1043.21,02,sthwp,42,1
151,goal_016,1,exito,5560,1048.82,02,sthwp,42,1
152,goal_016,2,exito,5560,1048.81,02,sthwp,42,1
153,goal_016,3,exito,5560,1048.85,02,sthwp,42,1
154,goal_016,4,exito,5560,1048.8,02,sthwp,42,1
155,goal_016,5,exito,5560,1048.85,02,sthwp,42,1
156,goal_016,6,exito,5560,1048.81,02,sthwp,42,1
157,goal_016,7,exito,5560,1047.86,02,sthwp,42,1
158,goal_016,8,exito,5560,1048.85,02,sthwp,42,1
159,goal_016,9,exito,5560,1048.8,02,sthwp,42,1
160,goal_016,10,exito,5560,1046.19,02,sthwp,42,1
161,goal_017,1,exito,5626,1056.84,02,sthwp,42,1
162,goal_017,2,exito,5626,1056.83,02,sthwp,42,1
163,goal_017,3,exito,5626,1041.22,02,sthwp,42,1
164,goal_017,4,exito,5626,1055.1,02,sthwp,42,1
165,goal_017,5,exito,5626,1056.84,02,sthwp,42,1
166,goal_017,6,exito,5626,1056.85,02,sthwp,42,1
167,goal_017,7,exito,5626,1056.57,02,sthwp,42,1
168,goal_017,8,exito,5626,1056.85,02,sthwp,42,1
169,goal_017,9,exito,5626,1056.84,02,sthwp,42,1
170,goal_017,10,exito,5626,1056.84,02,sthwp,42,1
171,goal_018,1,exito,5699,1069.78,02,sthwp,42,1
172,goal_018,2,exito,5700,1069.95,02,sthwp,42,1
173,goal_018,3,exito,5700,1061.81,02,sthwp,42,1
174,goal_018,4,exito,5699,1068.96,02,sthwp,42,1
175,goal_018,5,exito,5700,1069.95,02,sthwp,42,1
176,goal_018,6,exito,5699,1069.77,02,sthwp,42,1
177,goal_018,7,exito,5699,1069.76,02,sthwp,42,1
178,goal_018,8,exito,5700,1069.95,02,sthwp,42,1
179,goal_018,9,exito,5699,1069.76,02,sthwp,42,1
180,goal_018,10,exito,5699,1061.36,02,sthwp,42,1
181,goal_019,1,exito,5581,1052.04,02,sthwp,42,1
182,goal_019,2,exito,5581,1052.03,02,sthwp,42,1
183,goal_019,3,exito,5581,1052.03,02,sthwp,42,1
184,goal_019,4,exito,5581,1052.03,02,sthwp,42,1
185,goal_019,5,exito,5581,1052.04,02,sthwp,42,1
186,goal_019,6,exito,5581,1052.02,02,sthwp,42,1
187,goal_019,7,exito,5581,1052.04,02,sthwp,42,1
188,goal_019,8,exito,5581,1052.04,02,sthwp,42,1
189,goal_019,9,exito,5581,1052.03,02,sthwp,42,1
190,goal_019,10,exito,5581,1052.04,02,sthwp,42,1
191,goal_020,1,exito,5566,1049.34,02,sthwp,42,1
192,goal_020,2,exito,5566,1049.31,02,sthwp,42,1
193,goal_020,3,exito,5566,1049.43,02,sthwp,42,1
194,goal_020,4,exito,5566,1049.4,02,sthwp,42,1
195,goal_020,5,exito,5566,1049.32,02,sthwp,42,1
196,goal_020,6,exito,5566,1049.43,02,sthwp,42,1
197,goal_020,7,exito,5566,1049.49,02,sthwp,42,1
198,goal_020,8,exito,5566,1049.31,02,sthwp,42,1
199,goal_020,9,exito,5566,1049.31,02,sthwp,42,1
200,goal_020,10,exito,5566,1049.34,02,sthwp,42,1
201,goal_021,1,exito,5556,1049.57,02,sthwp,42,1
202,goal_021,2,exito,5556,1049.84,02,sthwp,42,1
203,goal_021,3,exito,5556,1049.85,02,sthwp,42,1
204,goal_021,4,exito,5556,1049.84,02,sthwp,42,1
205,goal_021,5,exito,5556,1049.58,02,sthwp,42,1
206,goal_021,6,exito,5556,1049.85,02,sthwp,42,1
207,goal_021,7,exito,5556,1049.83,02,sthwp,42,1
208,goal_021,8,exito,5556,1049.86,02,sthwp,42,1
209,goal_021,9,exito,5556,1049.85,02,sthwp,42,1
210,goal_021,10,exito,5556,1049.57,02,sthwp,42,1
211,goal_022,1,exito,5479,1038.96,02,sthwp,42,1
212,goal_022,2,exito,5479,1038.97,02,sthwp,42,1
213,goal_022,3,exito,5479,1038.97,02,sthwp,42,1
214,goal_022,4,exito,5479,1038.97,02,sthwp,42,1
215,goal_022,5,exito,5479,1038.97,02,sthwp,42,1
216,goal_022,6,exito,5479,1038.97,02,sthwp,42,1
217,goal_022,7,exito,5479,1038.97,02,sthwp,42,1
218,goal_022,8,exito,5479,1038.97,02,sthwp,42,1
219,goal_022,9,exito,5479,1038.98,02,sthwp,42,1
220,goal_022,10,exito,5479,1038.97,02,sthwp,42,1
221,goal_023,1,exito,5465,1035.65,02,sthwp,42,1
222,goal_023,2,exito,5465,1035.66,02,sthwp,42,1
223,goal_023,3,exito,5465,1035.67,02,sthwp,42,1
224,goal_023,4,exito,5465,1035.67,02,sthwp,42,1
225,goal_023,5,exito,5465,1035.67,02,sthwp,42,1
226,goal_023,6,exito,5465,1035.68,02,sthwp,42,1
227,goal_023,7,exito,5465,1035.67,02,sthwp,42,1
228,goal_023,8,exito,5465,1035.66,02,sthwp,42,1
229,goal_023,9,exito,5465,1035.66,02,sthwp,42,1
230,goal_023,10,exito,5465,1035.67,02,sthwp,42,1
231,goal_024,1,exito,5458,1033.82,02,sthwp,42,1
232,goal_024,2,exito,5458,1033.81,02,sthwp,42,1
233,goal_024,3,exito,5458,1033.84,02,sthwp,42,1
234,goal_024,4,exito,5458,1033.84,02,sthwp,42,1
235,goal_024,5,exito,5458,1033.82,02,sthwp,42,1
236,goal_024,6,exito,5458,1033.82,02,sthwp,42,1
237,goal_024,7,exito,5458,1033.84,02,sthwp,42,1
238,goal_024,8,exito,5458,1033.83,02,sthwp,42,1
239,goal_024,9,exito,5458,1033.82,02,sthwp,42,1
240,goal_024,10,exito,5458,1033.82,02,sthwp,42,1
241,goal_025,1,exito,5446,1030.37,02,sthwp,42,1
242,goal_025,2,exito,5446,1030.37,02,sthwp,42,1
243,goal_025,3,exito,5446,1030.36,02,sthwp,42,1
244,goal_025,4,exito,5446,1030.24,02,sthwp,42,1
245,goal_025,5,exito,5446,1030.24,02,sthwp,42,1
246,goal_025,6,exito,5446,1030.24,02,sthwp,42,1
247,goal_025,7,exito,5446,1030.37,02,sthwp,42,1
248,goal_025,8,exito,5446,1030.37,02,sthwp,42,1
249,goal_025,9,exito,5446,1030.36,02,sthwp,42,1
250,goal_025,10,exito,5446,1030.36,02,sthwp,42,1
251,goal_026,1,exito,5442,1030.48,02,sthwp,42,1
252,goal_026,2,exito,5443,1030.66,02,sthwp,42,1
253,goal_026,3,exito,5442,1030.5,02,sthwp,42,1
254,goal_026,4,exito,5443,1030.64,02,sthwp,42,1
255,goal_026,5,exito,5443,1030.4,02,sthwp,42,1
256,goal_026,6,exito,5443,1030.64,02,sthwp,42,1
257,goal_026,7,exito,5443,1030.68,02,sthwp,42,1
258,goal_026,8,exito,5443,1030.65,02,sthwp,42,1
259,goal_026,9,exito,5442,1030.49,02,sthwp,42,1
260,goal_026,10,exito,5443,1030.39,02,sthwp,42,1
261,goal_027,1,exito,5443,1030.63,02,sthwp,42,1
262,goal_027,2,exito,5443,1030.66,02,sthwp,42,1
263,goal_027,3,exito,5442,1030.46,02,sthwp,42,1
264,goal_027,4,exito,5443,1030.37,02,sthwp,42,1
265,goal_027,5,exito,5443,1030.63,02,sthwp,42,1
266,goal_027,6,exito,5443,1030.63,02,sthwp,42,1
267,goal_027,7,exito,5443,1030.37,02,sthwp,42,1
268,goal_027,8,exito,5443,1030.63,02,sthwp,42,1
269,goal_027,9,exito,5443,1030.64,02,sthwp,42,1
270,goal_027,10,exito,5443,1030.64,02,sthwp,42,1
271,goal_028,1,exito,5443,1030.61,02,sthwp,42,1
272,goal_028,2,exito,5443,1030.65,02,sthwp,42,1
273,goal_028,3,exito,5443,1030.6,02,sthwp,42,1
274,goal_028,4,exito,5443,1030.65,02,sthwp,42,1
275,goal_028,5,exito,5443,1030.61,02,sthwp,42,1
276,goal_028,6,exito,5443,1030.63,02,sthwp,42,1
277,goal_028,7,exito,5443,1030.62,02,sthwp,42,1
278,goal_028,8,exito,5443,1030.62,02,sthwp,42,1
279,goal_028,9,exito,5443,1030.64,02,sthwp,42,1
280,goal_028,10,exito,5443,1030.62,02,sthwp,42,1
281,goal_029,1,exito,5443,1030.62,02,sthwp,42,1
282,goal_029,2,exito,5443,1030.64,02,sthwp,42,1
283,goal_029,3,exito,5443,1030.61,02,sthwp,42,1
284,goal_029,4,exito,5443,1030.64,02,sthwp,42,1
285,goal_029,5,exito,5443,1030.62,02,sthwp,42,1
286,goal_029,6,exito,5443,1030.61,02,sthwp,42,1
287,goal_029,7,exito,5443,1030.65,02,sthwp,42,1
288,goal_029,8,exito,5443,1030.61,02,sthwp,42,1
289,goal_029,9,exito,5443,1030.65,02,sthwp,42,1
290,goal_029,10,exito,5443,1030.61,02,sthwp,42,1
291,goal_030,1,exito,5443,1030.64,02,sthwp,42,1
292,goal_030,2,exito,5443,1030.62,02,sthwp,42,1
293,goal_030,3,exito,5443,1030.61,02,sthwp,42,1
294,goal_030,4,exito,5443,1030.64,02,sthwp,42,1
295,goal_030,5,exito,5443,1030.61,02,sthwp,42,1
296,goal_030,6,exito,5443,1030.62,02,sthwp,42,1
297,goal_030,7,exito,5443,1030.62,02,sthwp,42,1
298,goal_030,8,exito,5443,1030.62,02,sthwp,42,1
299,goal_030,9,exito,5443,1030.63,02,sthwp,42,1
300,goal_030,10,exito,5443,1030.62,02,sthwp,42,1
301,goal_031,1,exito,5443,1030.43,02,sthwp,42,1
302,goal_031,2,exito,5443,1030.45,02,sthwp,42,1
303,goal_031,3,exito,5443,1030.42,02,sthwp,42,1
304,goal_031,4,exito,5443,1030.45,02,sthwp,42,1
305,goal_031,5,exito,5443,1030.42,02,sthwp,42,1
306,goal_031,6,exito,5443,1030.45,02,sthwp,42,1
307,goal_031,7,exito,5443,1030.44,02,sthwp,42,1
308,goal_031,8,exito,5443,1030.42,02,sthwp,42,1
309,goal_031,9,exito,5443,1030.46,02,sthwp,42,1
310,goal_031,10,exito,5443,1030.42,02,sthwp,42,1
311,goal_032,1,exito,5444,1031.05,02,sthwp,42,1
312,goal_032,2,exito,5444,1031.08,02,sthwp,42,1
313,goal_032,3,exito,5444,1031.04,02,sthwp,42,1
314,goal_032,4,exito,5444,1031.07,02,sthwp,42,1
315,goal_032,5,exito,5444,1031.07,02,sthwp,42,1
316,goal_032,6,exito,5444,1031.05,02,sthwp,42,1
317,goal_032,7,exito,5444,1031.06,02,sthwp,42,1
318,goal_032,8,exito,5444,1031.07,02,sthwp,42,1
319,goal_032,9,exito,5444,1031.06,02,sthwp,42,1
320,goal_032,10,exito,5444,1031.05,02,sthwp,42,1
321,goal_033,1,exito,5467,1027.25,02,sthwp,42,1
322,goal_033,2,exito,5467,1027.25,02,sthwp,42,1
323,goal_033,3,exito,5467,1027.25,02,sthwp,42,1
324,goal_033,4,exito,5467,1027.25,02,sthwp,42,1
325,goal_033,5,exito,5467,1027.25,02,sthwp,42,1
326,goal_033,6,exito,5467,1027.24,02,sthwp,42,1
327,goal_033,7,exito,5467,1027.24,02,sthwp,42,1
328,goal_033,8,exito,5467,1027.14,02,sthwp,42,1
329,goal_033,9,exito,5467,1027.22,02,sthwp,42,1
330,goal_033,10,exito,5467,1027.23,02,sthwp,42,1
331,goal_034,1,exito,5509,1027.7,02,sthwp,42,1
332,goal_034,2,exito,5509,1027.7,02,sthwp,42,1
333,goal_034,3,exito,5509,1027.73,02,sthwp,42,1
334,goal_034,4,exito,5509,1027.68,02,sthwp,42,1
335,goal_034,5,exito,5509,1027.69,02,sthwp,42,1
336,goal_034,6,exito,5509,1027.69,02,sthwp,42,1
337,goal_034,7,exito,5509,1027.7,02,sthwp,42,1
338,goal_034,8,exito,5509,1027.69,02,sthwp,42,1
339,goal_034,9,exito,5509,1027.69,02,sthwp,42,1
340,goal_034,10,exito,5509,1027.8,02,sthwp,42,1
341,goal_035,1,exito,5521,1042.19,02,sthwp,42,1
342,goal_035,2,exito,5521,1042.19,02,sthwp,42,1
343,goal_035,3,exito,5521,1042.2,02,sthwp,42,1
344,goal_035,4,exito,5521,1042.2,02,sthwp,42,1
345,goal_035,5,exito,5521,1042.21,02,sthwp,42,1
346,goal_035,6,exito,5521,1042.2,02,sthwp,42,1
347,goal_035,7,exito,5521,1042.2,02,sthwp,42,1
348,goal_035,8,exito,5521,1042.2,02,sthwp,42,1
349,goal_035,9,exito,5521,1042.2,02,sthwp,42,1
350,goal_035,10,exito,5521,1042.2,02,sthwp,42,1
351,goal_036,1,exito,5597,1054.29,02,sthwp,42,1
352,goal_036,2,exito,5597,1054.28,02,sthwp,42,1
353,goal_036,3,exito,5597,1054.29,02,sthwp,42,1
354,goal_036,4,exito,5597,1054.28,02,sthwp,42,1
355,goal_036,5,exito,5597,1054.29,02,sthwp,42,1
356,goal_036,6,exito,5597,1054.29,02,sthwp,42,1
357,goal_036,7,exito,5597,1054.29,02,sthwp,42,1
358,goal_036,8,exito,5596,1054.3,02,sthwp,42,1
359,goal_036,9,exito,5596,1054.29,02,sthwp,42,1
360,goal_036,10,exito,5597,1054.29,02,sthwp,42,1
361,goal_037,1,exito,5483,1033.77,02,sthwp,42,1
362,goal_037,2,exito,5483,1039.98,02,sthwp,42,1
363,goal_037,3,exito,5483,1034.08,02,sthwp,42,1
364,goal_037,4,exito,5483,1039.99,02,sthwp,42,1
365,goal_037,5,exito,5483,1039.98,02,sthwp,42,1
366,goal_037,6,exito,5483,1036.65,02,sthwp,42,1
367,goal_037,7,exito,5483,1039.98,02,sthwp,42,1
368,goal_037,8,exito,5483,1039.98,02,sthwp,42,1
369,goal_037,9,exito,5483,1039.97,02,sthwp,42,1
370,goal_037,10,exito,5483,1039.98,02,sthwp,42,1
371,goal_038,1,exito,5460,1036.62,02,sthwp,42,1
372,goal_038,2,exito,5460,1036.27,02,sthwp,42,1
373,goal_038,3,exito,5460,1036.62,02,sthwp,42,1
374,goal_038,4,exito,5460,1036.62,02,sthwp,42,1
375,goal_038,5,exito,5460,1015.97,02,sthwp,42,1
376,goal_038,6,exito,5460,1036.61,02,sthwp,42,1
377,goal_038,7,exito,5460,1036.08,02,sthwp,42,1
378,goal_038,8,exito,5460,1034.21,02,sthwp,42,1
379,goal_038,9,exito,5460,1036.61,02,sthwp,42,1
380,goal_038,10,exito,5460,1023.7,02,sthwp,42,1
381,goal_039,1,exito,5474,1038.64,02,sthwp,42,1
382,goal_039,2,exito,5474,1038.65,02,sthwp,42,1
383,goal_039,3,exito,5474,1037.44,02,sthwp,42,1
384,goal_039,4,exito,5474,1038.71,02,sthwp,42,1
385,goal_039,5,exito,5474,1038.67,02,sthwp,42,1
386,goal_039,6,exito,5474,1038.65,02,sthwp,42,1
387,goal_039,7,exito,5474,1038.64,02,sthwp,42,1
388,goal_039,8,exito,5474,1038.64,02,sthwp,42,1
389,goal_039,9,exito,5474,1032.7,02,sthwp,42,1
390,goal_039,10,exito,5474,1038.7,02,sthwp,42,1
391,goal_040,1,exito,5481,1039.84,02,sthwp,42,1
392,goal_040,2,exito,5481,1018.02,02,sthwp,42,1
393,goal_040,3,exito,5481,1039.84,02,sthwp,42,1
394,goal_040,4,exito,5481,1037.17,02,sthwp,42,1
395,goal_040,5,exito,5481,1038.0,02,sthwp,42,1
396,goal_040,6,exito,5481,1039.82,02,sthwp,42,1
397,goal_040,7,exito,5481,1024.09,02,sthwp,42,1
398,goal_040,8,exito,5481,1039.85,02,sthwp,42,1
399,goal_040,9,exito,5481,1039.83,02,sthwp,42,1
400,goal_040,10,exito,5481,1037.47,02,sthwp,42,1
401,goal_041,1,exito,5472,1038.46,02,sthwp,42,1
402,goal_041,2,exito,5472,1038.47,02,sthwp,42,1
403,goal_041,3,exito,5472,1038.45,02,sthwp,42,1
404,goal_041,4,exito,5472,1038.46,02,sthwp,42,1
405,goal_041,5,exito,5472,1038.46,02,sthwp,42,1
406,goal_041,6,exito,5472,1034.91,02,sthwp,42,1
407,goal_041,7,exito,5472,1038.46,02,sthwp,42,1
408,goal_041,8,exito,5472,1038.45,02,sthwp,42,1
409,goal_041,9,exito,5472,1013.76,02,sthwp,42,1
410,goal_041,10,exito,5472,1038.46,02,sthwp,42,1
411,goal_042,1,exito,5472,1035.95,02,sthwp,42,1
412,goal_042,2,exito,5472,1037.16,02,sthwp,42,1
413,goal_042,3,exito,5472,1038.44,02,sthwp,42,1
414,goal_042,4,exito,5472,1023.83,02,sthwp,42,1
415,goal_042,5,exito,5472,1038.45,02,sthwp,42,1
416,goal_042,6,exito,5472,1038.43,02,sthwp,42,1
417,goal_042,7,exito,5472,1037.53,02,sthwp,42,1
418,goal_042,8,exito,5472,1038.44,02,sthwp,42,1
419,goal_042,9,exito,5472,1038.43,02,sthwp,42,1
420,goal_042,10,exito,5472,1038.44,02,sthwp,42,1
421,goal_043,1,exito,5472,1038.43,02,sthwp,42,1
422,goal_043,2,exito,5472,1038.44,02,sthwp,42,1
423,goal_043,3,exito,5472,1030.07,02,sthwp,42,1
424,goal_043,4,exito,5472,1038.43,02,sthwp,42,1
425,goal_043,5,exito,5472,1038.48,02,sthwp,42,1
426,goal_043,6,exito,5472,1023.96,02,sthwp,42,1
427,goal_043,7,exito,5472,1038.43,02,sthwp,42,1
428,goal_043,8,exito,5472,1032.43,02,sthwp,42,1
429,goal_043,9,exito,5472,1038.43,02,sthwp,42,1
430,goal_043,10,exito,5472,1038.49,02,sthwp,42,1
431,goal_044,1,exito,5472,1029.64,02,sthwp,42,1
432,goal_044,2,exito,5472,1038.44,02,sthwp,42,1
433,goal_044,3,exito,5472,1038.46,02,sthwp,42,1
434,goal_044,4,exito,5472,1038.45,02,sthwp,42,1
435,goal_044,5,exito,5472,1038.45,02,sthwp,42,1
436,goal_044,6,exito,5472,1038.45,02,sthwp,42,1
437,goal_044,7,exito,5472,1037.8,02,sthwp,42,1
438,goal_044,8,exito,5472,1038.46,02,sthwp,42,1
439,goal_044,9,exito,5472,1038.45,02,sthwp,42,1
440,goal_044,10,exito,5472,1021.29,02,sthwp,42,1
441,goal_045,1,exito,5472,1038.45,02,sthwp,42,1
442,goal_045,2,exito,5472,1038.45,02,sthwp,42,1
443,goal_045,3,exito,5472,1032.2,02,sthwp,42,1
444,goal_045,4,exito,5472,1038.46,02,sthwp,42,1
445,goal_045,5,exito,5472,1026.56,02,sthwp,42,1
446,goal_045,6,exito,5472,1038.47,02,sthwp,42,1
447,goal_045,7,exito,5472,1038.45,02,sthwp,42,1
448,goal_045,8,exito,5472,1034.29,02,sthwp,42,1
